scope,audit_subset,pair,feature_idx,n_samples,gradxinput_mean,gradxinput_median,gradxinput_positive_frac,abs_gradxinput_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair_subset,all_wrong_high_conf,Trojan→Ransomware,46,60,-0.016056852415204048,-0.00011372379958629608,0.5,0.04459886997938156,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair_subset,all_wrong_high_conf,Trojan→Ransomware,47,60,-0.001261592493392527,0.001119443797506392,0.5833333333333334,0.009169396944344044,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair_subset,all_wrong_high_conf,Trojan→Ransomware,48,60,-0.0021095930133014917,-0.0005832337774336338,0.38333333333333336,0.01631450094282627,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair_subset,all_wrong_high_conf,Trojan→Ransomware,49,60,-0.008182249031960964,0.0009334670612588525,0.5833333333333334,0.03363420069217682,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
pair_subset,all_wrong_high_conf,Trojan→Ransomware,50,60,0.0007894135778769851,0.00014769993140362203,0.5666666666666667,0.0030831473413854837,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Trojan→Ransomware,51,60,0.05528316646814346,0.041586749255657196,0.6333333333333333,0.2801789939403534,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair_subset,all_wrong_high_conf,Trojan→Ransomware,52,60,0.04881327971816063,-0.00012703612446784973,0.5,0.07681764662265778,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair_subset,all_wrong_high_conf,Trojan→Ransomware,53,60,0.0003932283434551209,0.00011620915029197931,0.5333333333333333,0.002063384046778083,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair_subset,all_wrong_high_conf,Trojan→Ransomware,54,60,0.001179277547635138,0.00020598614355549216,0.5666666666666667,0.0029856436885893345,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair_subset,all_wrong_high_conf,Trojan→Spyware,0,25,-0.01820456050336361,-0.005115639418363571,0.36,0.057344187051057816,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair_subset,all_wrong_high_conf,Trojan→Spyware,1,25,-0.02639027126133442,0.002493053674697876,0.64,0.061918485909700394,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
pair_subset,all_wrong_high_conf,Trojan→Spyware,2,25,-0.05287112668156624,-0.00048586539924144745,0.48,0.07791349291801453,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
pair_subset,all_wrong_high_conf,Trojan→Spyware,3,25,-0.0001017251270241104,0.00014162063598632812,0.52,0.0035897926427423954,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Trojan→Spyware,4,25,-0.0010451689595356584,-0.0017826277762651443,0.44,0.013770189136266708,pslist.avg_handlers,rank_uniform_offset,0.0,0.0,0.957794232611417,0.0151250106664391
pair_subset,all_wrong_high_conf,Trojan→Spyware,5,25,-0.003974342718720436,-0.005227802321314812,0.36,0.06609823554754257,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair_subset,all_wrong_high_conf,Trojan→Spyware,6,25,-0.011280925013124943,0.020053908228874207,0.68,0.14504386484622955,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,all_wrong_high_conf,Trojan→Spyware,7,25,-0.017201490700244904,-0.00688624382019043,0.32,0.023824913427233696,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,all_wrong_high_conf,Trojan→Spyware,8,25,0.0016836768481880426,-0.0004981961101293564,0.48,0.035686004906892776,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,all_wrong_high_conf,Trojan→Spyware,9,25,-0.0007801535539329052,9.317207150161266e-05,0.52,0.004459314979612827,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Trojan→Spyware,10,25,0.1420304924249649,6.918609142303467e-05,0.52,0.31211721897125244,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,all_wrong_high_conf,Trojan→Spyware,11,25,-0.014377260580658913,-0.0033405274152755737,0.4,0.020001715049147606,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,all_wrong_high_conf,Trojan→Spyware,12,25,-0.0681074857711792,-0.015349000692367554,0.4,0.10382881760597229,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,all_wrong_high_conf,Trojan→Spyware,13,25,-0.980489194393158,-0.18820074200630188,0.4,1.3428208827972412,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,all_wrong_high_conf,Trojan→Spyware,14,25,0.01011389959603548,-0.004119712859392166,0.32,0.051759980618953705,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair_subset,all_wrong_high_conf,Trojan→Spyware,15,25,-0.012373191304504871,3.203749656677246e-05,0.52,0.021022548899054527,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair_subset,all_wrong_high_conf,Trojan→Spyware,16,25,-0.3536275029182434,-0.4214276969432831,0.24,1.639190673828125,handles.nsemaphore,keep_current,0.00927980203089,0.26953125,0.7992274222335928,0.0389325027732741
pair_subset,all_wrong_high_conf,Trojan→Spyware,17,25,-0.019389206543564796,-0.013030178844928741,0.44,0.180303156375885,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair_subset,all_wrong_high_conf,Trojan→Spyware,18,25,0.161166712641716,-3.759749233722687e-05,0.48,0.3145541250705719,handles.nsection,keep_current,0.0064425292260431,0.234375,0.7928771230914666,0.0606920385698438
pair_subset,all_wrong_high_conf,Trojan→Spyware,19,25,-0.13720527291297913,-0.06828156113624573,0.32,0.3320355713367462,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair_subset,all_wrong_high_conf,Trojan→Spyware,20,25,-0.718695878982544,-0.21029865741729736,0.28,1.1049220561981201,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
pair_subset,all_wrong_high_conf,Trojan→Spyware,21,25,-0.004500498063862324,-0.00025126710534095764,0.44,0.06598951667547226,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair_subset,all_wrong_high_conf,Trojan→Spyware,22,25,-0.6206963658332825,-0.19035235047340393,0.28,0.8622307777404785,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
pair_subset,all_wrong_high_conf,Trojan→Spyware,23,25,-0.05564093217253685,-0.005031561478972435,0.48,0.3128591477870941,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair_subset,all_wrong_high_conf,Trojan→Spyware,24,25,-0.011106053367257118,-0.004619354382157326,0.32,0.015624376945197582,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
pair_subset,all_wrong_high_conf,Trojan→Spyware,25,25,0.14785628020763397,0.01511515211313963,0.56,0.3728257119655609,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair_subset,all_wrong_high_conf,Trojan→Spyware,26,25,0.0033950984943658113,0.0017905719578266144,0.64,0.008430625312030315,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair_subset,all_wrong_high_conf,Trojan→Spyware,27,25,0.1132044568657875,7.31348991394043e-05,0.52,0.1418311595916748,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
pair_subset,all_wrong_high_conf,Trojan→Spyware,28,25,0.28791114687919617,-1.835450530052185e-05,0.48,0.42427897453308105,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
pair_subset,all_wrong_high_conf,Trojan→Spyware,29,25,-0.0002099412668030709,-0.0003785938024520874,0.4,0.004429980646818876,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
pair_subset,all_wrong_high_conf,Trojan→Spyware,30,25,-0.006244327872991562,-0.000988846062682569,0.4,0.01051720604300499,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair_subset,all_wrong_high_conf,Trojan→Spyware,31,25,-0.0035298943985253572,0.0002221190370619297,0.6,0.006326999515295029,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
pair_subset,all_wrong_high_conf,Trojan→Spyware,32,25,-0.0012062452733516693,-0.003738630563020706,0.4,0.03519712761044502,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
pair_subset,all_wrong_high_conf,Trojan→Spyware,33,25,-0.008669924922287464,-0.0008062929846346378,0.36,0.013738746754825115,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
pair_subset,all_wrong_high_conf,Trojan→Spyware,34,25,-0.003847388317808509,-0.001833232119679451,0.32,0.015585299581289291,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair_subset,all_wrong_high_conf,Trojan→Spyware,35,25,-0.006579725071787834,-0.001188125228509307,0.28,0.013855607248842716,psxview.not_in_session,discrete_compact_offset0,0.0003839918081747,0.225,0.4810606180111996,0.4981013738373581
pair_subset,all_wrong_high_conf,Trojan→Spyware,36,25,0.0010655515361577272,-0.00045553784002549946,0.48,0.011681110598146915,psxview.not_in_deskthrd,discrete_compact_offset0,0.0013439713286116,0.5121951219512195,0.4825476873298571,0.3869357453707654
pair_subset,all_wrong_high_conf,Trojan→Spyware,37,25,0.02001115120947361,0.00047725916374474764,0.56,0.05079368129372597,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.0,0.0,0.5649092917914776,0.4458144892908951
pair_subset,all_wrong_high_conf,Trojan→Spyware,38,25,-0.0065891132690012455,-0.0010955310426652431,0.32,0.011379987001419067,psxview.not_in_eprocess_pool_false_avg,keep_current,0.003690587934124,0.9559748427672956,0.0109554845766252,0.9949227749808004
pair_subset,all_wrong_high_conf,Trojan→Spyware,39,25,-0.021658051759004593,-0.0013631643960252404,0.4,0.07268012315034866,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.0,0.0,0.6078890526288423,0.3878530591347384
pair_subset,all_wrong_high_conf,Trojan→Spyware,40,25,0.10090229660272598,-0.000157936941832304,0.48,0.13563194870948792,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.0,0.0,0.5651203929512788,0.4457504906561993
pair_subset,all_wrong_high_conf,Trojan→Spyware,41,25,-0.27845269441604614,-0.004643186926841736,0.44,0.30509495735168457,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,0.0,0.0,0.765277320469504,0.0618866797508319
pair_subset,all_wrong_high_conf,Trojan→Spyware,42,25,0.007132257800549269,-0.002068876288831234,0.4,0.0324673168361187,psxview.not_in_session_false_avg,rank_uniform_offset,0.0,0.0,0.7579223476549959,0.0644679580168956
pair_subset,all_wrong_high_conf,Trojan→Spyware,43,25,0.0037637371569871902,0.0004730224609375,0.52,0.03136994689702988,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.0,0.0,0.7731383545067176,0.0613960235514975
pair_subset,all_wrong_high_conf,Trojan→Spyware,44,25,0.003328644670546055,0.0021415725350379944,0.68,0.009183731861412525,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
pair_subset,all_wrong_high_conf,Trojan→Spyware,45,25,-0.004250044468790293,0.00023015961050987244,0.52,0.01154034398496151,svcscan.nservices,discrete_compact_offset0,0.0005759877122621,0.5333333333333333,0.3474434787888976,0.4652274084819524
pair_subset,all_wrong_high_conf,Trojan→Spyware,46,25,0.0002671346010174602,-0.001282842829823494,0.48,0.026896154507994652,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair_subset,all_wrong_high_conf,Trojan→Spyware,47,25,0.0015825619921088219,0.0031539355404675007,0.64,0.007193452212959528,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair_subset,all_wrong_high_conf,Trojan→Spyware,48,25,0.004060997627675533,0.00011804606765508652,0.52,0.018850499764084816,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair_subset,all_wrong_high_conf,Trojan→Spyware,49,25,-0.0012177976313978434,-0.0004251450300216675,0.48,0.013860329054296017,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
pair_subset,all_wrong_high_conf,Trojan→Spyware,50,25,-0.0004065165703650564,-0.0006540526519529521,0.4,0.003310822881758213,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,all_wrong_high_conf,Trojan→Spyware,51,25,0.11161420494318008,0.022577084600925446,0.8,0.19729448854923248,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair_subset,all_wrong_high_conf,Trojan→Spyware,52,25,-0.05602482333779335,-0.005175854079425335,0.44,0.07702409476041794,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair_subset,all_wrong_high_conf,Trojan→Spyware,53,25,-0.0002715948212426156,-0.00017548142932355404,0.4,0.0036707527469843626,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair_subset,all_wrong_high_conf,Trojan→Spyware,54,25,0.0006971007096581161,-0.00027268819394521415,0.48,0.006054718047380447,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
subset,cls_ood_confident,ALL,0,320,-0.03234095498919487,-0.0018268981948494911,0.459375,0.07196395099163055,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
subset,cls_ood_confident,ALL,1,320,-0.017472295090556145,0.0006756314542144537,0.525,0.08267362415790558,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
subset,cls_ood_confident,ALL,2,320,-0.0003603220102377236,0.0006432952359318733,0.5125,0.16345620155334473,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
subset,cls_ood_confident,ALL,3,320,-0.0007489139097742736,-0.00014269957318902016,0.478125,0.005794155411422253,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
subset,cls_ood_confident,ALL,4,320,-0.009531112387776375,-0.00010811351239681244,0.496875,0.03056725300848484,pslist.avg_handlers,rank_uniform_offset,0.0,0.0,0.957794232611417,0.0151250106664391
subset,cls_ood_confident,ALL,5,320,0.06094245985150337,0.004411756061017513,0.565625,0.1893118917942047,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
subset,cls_ood_confident,ALL,6,320,-0.021338915452361107,-0.013291686773300171,0.4375,0.36237165331840515,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
subset,cls_ood_confident,ALL,7,320,-0.0007194731151685119,-0.0001001749187707901,0.496875,0.05264725163578987,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
subset,cls_ood_confident,ALL,8,320,-0.012865161523222923,-0.001672239974141121,0.446875,0.07445088773965836,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
subset,cls_ood_confident,ALL,9,320,-0.0012365912552922964,-0.0002409131993772462,0.4875,0.0057619838044047356,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
subset,cls_ood_confident,ALL,10,320,-0.08189190179109573,-0.016727782785892487,0.440625,0.6059213876724243,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
subset,cls_ood_confident,ALL,11,320,-0.0021668728440999985,-8.630729280412197e-05,0.49375,0.0264815092086792,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
subset,cls_ood_confident,ALL,12,320,-0.03355212137103081,-0.003706766292452812,0.45,0.16406147181987762,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
subset,cls_ood_confident,ALL,13,320,-0.23355868458747864,-0.08199453353881836,0.409375,1.1233279705047607,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
